id,name,number_of_votes,rating,lat,lng,reviews_per_day,competitor_type,distance,type
ChIJLdCn63wVrjsRO4byjIkujO8,TFT GYM,335,4.800000190734863,12.910388946533203,77.56670379638672,0.1577307480436856,secondary_competitor,2.84,secondary_competitor
ChIJWakF2F4VrjsRZbH9YnkOwuE,"Cult JP Nagar 7th Phase - Gyms in JP Nagar 7th Phase, Bangalore",279,4.599999904632568,12.893412590026855,77.58613586425781,0.1556302575110164,primary_competitor,1.61,primary_competitor
ChIJuYHy91gVrjsRH7kNV1NULQ0,Commando fitness,204,4.800000190734863,12.901247024536133,77.60286712646484,0.1546118174600896,secondary_competitor,1.26,secondary_competitor
ChIJvcu8W58VrjsRfz_K9AnrnRs,High Fitness Club,335,4.5,12.926400184631348,77.58460235595703,0.1539834691957437,secondary_competitor,2.37,secondary_competitor
ChIJCYSTfjAVrjsRH5rEkTva9zQ,Octafit Fitness Gym JP Nagar,259,4.800000190734863,12.87953758239746,77.58358764648438,0.1537103528232198,secondary_competitor,3.14,secondary_competitor
ChIJL2Sp-TAVrjsRMl4htzgNf8M,GOLDEN FIZZIK GYM,209,4.800000190734863,12.928549766540527,77.59679412841797,0.1519080841009307,secondary_competitor,2.48,secondary_competitor
ChIJVW0xqJsVrjsR2BYatvBHZeA,Commando fitness btm,146,4.599999904632568,12.9166259765625,77.61512756347656,0.1499361377174075,secondary_competitor,2.69,secondary_competitor
ChIJIyD3k0YVrjsRjkN7kz7wM2k,RBI Layout Welfare Association Park,353,4.300000190734863,12.891289710998535,77.58026885986328,0.1498150440560375,secondary_competitor,2.15,secondary_competitor
ChIJZXqL1zEVrjsRtrFSNrYI1HM,Triton Fitness Studio,375,4.400000095367432,12.884687423706056,77.59609985351562,0.1495739455408466,secondary_competitor,2.44,secondary_competitor
ChIJv1GTKNkUrjsRLAqmeIQxAgs,Play On Fitness Vijaya Bank Layout,347,4.0,12.8939208984375,77.61090087890625,0.1489267441938672,secondary_competitor,2.43,secondary_competitor
ChIJweCnNhoVrjsR95QybBqpUDo,Qmin,141,4.0,12.914986610412598,77.6102066040039,0.1444667865315032,anchor_competitor,2.13,anchor_competitor
