id,name,number_of_votes,rating,lat,lng,reviews_per_day,competitor_type,distance,type
ChIJc7c33akZrjsR5_ClaY899fs,Fika Arena,58,4.199999809265137,13.073068618774414,77.6082992553711,0.1492383208103922,secondary_competitor,2.54,secondary_competitor
ChIJz-bltRQjrjsRMY0sAUvAhGI,"Cult Vidyaranyapura - Gyms in Vidyaranyapura, Bangalore",86,4.199999809265137,13.079805374145508,77.55941009521484,0.1457797074859068,primary_competitor,3.48,primary_competitor
ChIJ8xBXSWkjrjsRKIupZd59o9E,"SRX Fitness Studio, Vidyaranyapura",222,4.900000095367432,13.069066047668455,77.5626220703125,0.1443400052357566,secondary_competitor,2.7,secondary_competitor
ChIJIZ5r784jrjsR-s0jdtrClHA,Reflex Fitness,57,4.900000095367432,13.07895851135254,77.55889892578125,0.1443269554151386,secondary_competitor,3.48,secondary_competitor
ChIJvd42Vt4ZrjsRUnikY3nofVc,Twistars Gymnastics,138,4.800000190734863,13.067334175109863,77.59735107421875,0.1414295554083543,secondary_competitor,1.2,secondary_competitor
ChIJg27MCMAXrjsRUURkrLUeqxg,Yogakulam Academy,139,5.0,13.02617073059082,77.58735656738281,0.138330255814565,secondary_competitor,4.15,secondary_competitor
ChIJaT3yn-QZrjsRWCu8GwbLRsA,"Aim Fitness, Yelahanka",83,4.800000190734863,13.098164558410645,77.58465576171875,0.1372927159888655,secondary_competitor,3.82,secondary_competitor
ChIJo6ujn7UXrjsRdZ8iE2Y4Hzo,Lean & Fit,170,5.0,13.038381576538086,77.57395935058594,0.1340825145145371,secondary_competitor,3.13,secondary_competitor
ChIJ8z8RjfwXrjsRNfDrgfjjw4A,Rebel's Fitness One,280,4.900000095367432,13.047425270080566,77.5666275024414,0.130531379855407,secondary_competitor,2.84,secondary_competitor
ChIJsSghFXkXrjsR6sfTpWvUG9Y,V2 Fitness Zone,261,4.800000190734863,13.051361083984377,77.61207580566406,0.1258980362577233,secondary_competitor,3.05,secondary_competitor
ChIJubahgNoXrjsRT5pniThZZjA,SUPRAD Badminton Academy,192,4.699999809265137,13.05008316040039,77.60783386230469,0.1227020874266574,secondary_competitor,2.72,secondary_competitor
ChIJobU0RtEXrjsRkPVXs3RRpQM,Dtown dance and fitness studio,162,4.900000095367432,13.049030303955078,77.59668731689453,0.1193216689968412,secondary_competitor,1.93,secondary_competitor
ChIJK1avFboXrjsR7aL6JP4qA2g,International Fitness Centre (IFC),340,4.800000190734863,13.024618148803713,77.59180450439453,0.1187979059248538,secondary_competitor,4.35,secondary_competitor
ChIJ-angeaYirjsRvtGidQDGUdc,Muscle Planet vidyaranyapura,317,4.599999904632568,13.079394340515137,77.55903625488281,0.1182828424131261,secondary_competitor,3.49,secondary_competitor
ChIJ6VcnpLkXrjsRGYcIH9XC9hA,EXERCISE CURE-Best physiotherapy center,152,5.0,13.023893356323242,77.59172821044922,0.1175880113736101,secondary_competitor,4.43,secondary_competitor
ChIJae8fRLgXrjsRkpBXJIZTCJU,Kamala Gym,232,4.699999809265137,13.025016784667969,77.5867919921875,0.1113459716447502,secondary_competitor,4.28,secondary_competitor
ChIJoZHbKqIirjsRyojk700pqd4,Shivaranga Indoor Stadium,209,4.599999904632568,13.075624465942385,77.55606079101562,0.1099896402301581,secondary_competitor,3.6,secondary_competitor
ChIJk3beL3QXrjsR8tE6y09B9cY,Guru Fitness Centre,233,4.800000190734863,13.040743827819824,77.61151123046875,0.1095368603271559,secondary_competitor,3.68,secondary_competitor
ChIJ2WTLIaQirjsRcKLq0kWfO5g,Cosmos Fitness Gym Pvt Ltd,270,4.0,13.071249961853027,77.55602264404297,0.1082360101233518,secondary_competitor,3.46,secondary_competitor
